,yearDraft,numberPickOverall,numberRound,numberRoundPick,namePlayer,slugTeam,nameOrganizationFrom,typeOrganizationFrom,idPlayer,idTeam,nameTeam
406,2014.0,47.0,2.0,17.0,Russ Smith,PHI,Louisville,College/University,203893.0,1610612755.0,Philadelphia 76ers
407,2014.0,48.0,2.0,18.0,Lamar Patterson,MIL,Pittsburgh,College/University,203934.0,1610612749.0,Milwaukee Bucks
408,2014.0,49.0,2.0,19.0,Cameron Bairstow,CHI,New Mexico,College/University,203946.0,1610612741.0,Chicago Bulls
409,2014.0,50.0,2.0,20.0,Alec Brown,PHX,Wisconsin-Green Bay,College/University,203938.0,1610612756.0,Phoenix Suns
410,2014.0,51.0,2.0,21.0,Thanasis Antetokounmpo,NYK,Delaware 87ers,Other Team/Club,203648.0,1610612752.0,New York Knicks
411,2014.0,52.0,2.0,22.0,Vasilije Micic,PHI,KK Mega Leks,Other Team/Club,203995.0,1610612755.0,Philadelphia 76ers
412,2014.0,53.0,2.0,23.0,Alessandro Gentile,MIN,Olimpia Milano,Other Team/Club,203993.0,1610612750.0,Minnesota Timberwolves
413,2014.0,54.0,2.0,24.0,Nemanja Dangubic,PHI,KK Mega Leks,Other Team/Club,204009.0,1610612755.0,Philadelphia 76ers
414,2014.0,55.0,2.0,25.0,Semaj Christon,MIA,Xavier,College/University,203902.0,1610612748.0,Miami Heat
415,2014.0,56.0,2.0,26.0,Devyn Marble,DEN,Iowa,College/University,203906.0,1610612743.0,Denver Nuggets
416,2014.0,57.0,2.0,27.0,Louis Labeyrie,IND,Paris-Levallois Basket,Other Team/Club,204010.0,1610612754.0,Indiana Pacers
417,2014.0,58.0,2.0,28.0,Jordan McRae,SAS,Tennessee,College/University,203895.0,1610612759.0,San Antonio Spurs
418,2014.0,59.0,2.0,29.0,Xavier Thames,TOR,San Diego State,College/University,203904.0,1610612761.0,Toronto Raptors
419,2014.0,60.0,2.0,30.0,Cory Jefferson,SAS,Baylor,College/University,203928.0,1610612759.0,San Antonio Spurs
420,2013.0,1.0,1.0,1.0,Anthony Bennett,CLE,Nevada-Las Vegas,College/University,203461.0,1610612739.0,Cleveland Cavaliers
421,2013.0,2.0,1.0,2.0,Victor Oladipo,ORL,Indiana,College/University,203506.0,1610612753.0,Orlando Magic
422,2013.0,3.0,1.0,3.0,Otto Porter Jr.,WAS,Georgetown,College/University,203490.0,1610612764.0,Washington Wizards
423,2013.0,4.0,1.0,4.0,Cody Zeller,CHA,Indiana,College/University,203469.0,1610612766.0,Charlotte Bobcats
424,2013.0,5.0,1.0,5.0,Alex Len,PHX,Maryland,College/University,203458.0,1610612756.0,Phoenix Suns
425,2013.0,6.0,1.0,6.0,Nerlens Noel,NOP,Kentucky,College/University,203457.0,1610612740.0,New Orleans Pelicans
426,2013.0,7.0,1.0,7.0,Ben McLemore,SAC,Kansas,College/University,203463.0,1610612758.0,Sacramento Kings
427,2013.0,8.0,1.0,8.0,Kentavious Caldwell-Pope,DET,Georgia,College/University,203484.0,1610612765.0,Detroit Pistons
428,2013.0,9.0,1.0,9.0,Trey Burke,MIN,Michigan,College/University,203504.0,1610612750.0,Minnesota Timberwolves
429,2013.0,10.0,1.0,10.0,CJ McCollum,POR,Lehigh,College/University,203468.0,1610612757.0,Portland Trail Blazers
430,2013.0,11.0,1.0,11.0,Michael Carter-Williams,PHI,Syracuse,College/University,203487.0,1610612755.0,Philadelphia 76ers
431,2013.0,12.0,1.0,12.0,Steven Adams,OKC,Pittsburgh,College/University,203500.0,1610612760.0,Oklahoma City Thunder
432,2013.0,13.0,1.0,13.0,Kelly Olynyk,DAL,Gonzaga,College/University,203482.0,1610612742.0,Dallas Mavericks
433,2013.0,14.0,1.0,14.0,Shabazz Muhammad,UTA,California-Los Angeles,College/University,203498.0,1610612762.0,Utah Jazz
434,2013.0,15.0,1.0,15.0,Giannis Antetokounmpo,MIL,Basket Zaragoza 2002,Other Team/Club,203507.0,1610612749.0,Milwaukee Bucks
435,2013.0,16.0,1.0,16.0,Lucas Nogueira,BOS,CB Estudiantes,Other Team/Club,203512.0,1610612738.0,Boston Celtics
436,2013.0,17.0,1.0,17.0,Dennis Schroder,ATL,Basketball Lowen Braunschweig,Other Team/Club,203471.0,1610612737.0,Atlanta Hawks
437,2013.0,18.0,1.0,18.0,Shane Larkin,ATL,Miami (FL),College/University,203499.0,1610612737.0,Atlanta Hawks
438,2013.0,19.0,1.0,19.0,Sergey Karasev,CLE,B.C. Zenit Saint Petersburg,Other Team/Club,203508.0,1610612739.0,Cleveland Cavaliers
439,2013.0,20.0,1.0,20.0,Tony Snell,CHI,New Mexico,College/University,203503.0,1610612741.0,Chicago Bulls
440,2013.0,21.0,1.0,21.0,Gorgui Dieng,UTA,Louisville,College/University,203476.0,1610612762.0,Utah Jazz
441,2013.0,22.0,1.0,22.0,Mason Plumlee,BKN,Duke,College/University,203486.0,1610612751.0,Brooklyn Nets
442,2013.0,23.0,1.0,23.0,Solomon Hill,IND,Arizona,College/University,203524.0,1610612754.0,Indiana Pacers
443,2013.0,24.0,1.0,24.0,Tim Hardaway Jr.,NYK,Michigan,College/University,203501.0,1610612752.0,New York Knicks
444,2013.0,25.0,1.0,25.0,Reggie Bullock,LAC,North Carolina,College/University,203493.0,1610612746.0,Los Angeles Clippers
445,2013.0,26.0,1.0,26.0,Andre Roberson,MIN,Colorado,College/University,203460.0,1610612750.0,Minnesota Timberwolves
446,2013.0,27.0,1.0,27.0,Rudy Gobert,DEN,Cholet Basket,Other Team/Club,203497.0,1610612743.0,Denver Nuggets
447,2013.0,28.0,1.0,28.0,Livio Jean-Charles,SAS,ASVEL Basket,Other Team/Club,203520.0,1610612759.0,San Antonio Spurs
448,2013.0,29.0,1.0,29.0,Archie Goodwin,OKC,Kentucky,College/University,203462.0,1610612760.0,Oklahoma City Thunder
449,2013.0,30.0,1.0,30.0,Nemanja Nedovic,PHX,BC Lietuvos rytas,Other Team/Club,203517.0,1610612756.0,Phoenix Suns
450,2013.0,31.0,2.0,1.0,Allen Crabbe,CLE,California,College/University,203459.0,1610612739.0,Cleveland Cavaliers
451,2013.0,32.0,2.0,2.0,Alex Abrines,OKC,FC Barcelona Basquet,Other Team/Club,203518.0,1610612760.0,Oklahoma City Thunder
452,2013.0,33.0,2.0,3.0,Carrick Felix,CLE,Arizona State,College/University,203467.0,1610612739.0,Cleveland Cavaliers
453,2013.0,34.0,2.0,4.0,Isaiah Canaan,HOU,Murray State,College/University,203477.0,1610612745.0,Houston Rockets
454,2013.0,35.0,2.0,5.0,Glen Rice,PHI,Michigan,College/University,203318.0,1610612755.0,Philadelphia 76ers
455,2013.0,36.0,2.0,6.0,Ray McCallum,SAC,Detroit Mercy,College/University,203492.0,1610612758.0,Sacramento Kings
456,2013.0,37.0,2.0,7.0,Tony Mitchell,DET,North Texas,College/University,203502.0,1610612765.0,Detroit Pistons
457,2013.0,38.0,2.0,8.0,Nate Wolters,WAS,South Dakota State,College/University,203489.0,1610612764.0,Washington Wizards
458,2013.0,39.0,2.0,9.0,Jeff Withey,POR,Kansas,College/University,203481.0,1610612757.0,Portland Trail Blazers
459,2013.0,40.0,2.0,10.0,Grant Jerrett,POR,Arizona,College/University,203511.0,1610612757.0,Portland Trail Blazers
460,2013.0,41.0,2.0,11.0,Jamaal Franklin,MEM,San Diego State,College/University,203479.0,1610612763.0,Memphis Grizzlies
461,2013.0,42.0,2.0,12.0,Pierre Jackson,PHI,Baylor,College/University,203510.0,1610612755.0,Philadelphia 76ers
462,2013.0,43.0,2.0,13.0,Ricky Ledo,MIL,Providence,College/University,203495.0,1610612749.0,Milwaukee Bucks
463,2013.0,44.0,2.0,14.0,Mike Muscala,DAL,Bucknell,College/University,203488.0,1610612742.0,Dallas Mavericks
464,2013.0,45.0,2.0,15.0,Marko Todorovic,POR,FC Barcelona Basquet,Other Team/Club,203525.0,1610612757.0,Portland Trail Blazers
465,2013.0,46.0,2.0,16.0,Erick Green,UTA,Virginia Tech,College/University,203475.0,1610612762.0,Utah Jazz
466,2013.0,47.0,2.0,17.0,Raul Neto,ATL,San Sebastian Gipuzkoa BC,Other Team/Club,203526.0,1610612737.0,Atlanta Hawks
467,2013.0,48.0,2.0,18.0,Ryan Kelly,LAL,Duke,College/University,203527.0,1610612747.0,Los Angeles Lakers
468,2013.0,49.0,2.0,19.0,Erik Murphy,CHI,Florida,College/University,203513.0,1610612741.0,Chicago Bulls
469,2013.0,50.0,2.0,20.0,James Ennis III,ATL,Long Beach State,College/University,203516.0,1610612737.0,Atlanta Hawks
470,2013.0,51.0,2.0,21.0,Romero Osby,ORL,Oklahoma,College/University,203528.0,1610612753.0,Orlando Magic
471,2013.0,52.0,2.0,22.0,Lorenzo Brown,MIN,North Carolina State,College/University,203485.0,1610612750.0,Minnesota Timberwolves
472,2013.0,53.0,2.0,23.0,Colton Iverson,IND,Colorado State,College/University,203470.0,1610612754.0,Indiana Pacers
473,2013.0,54.0,2.0,24.0,Arsalan Kazemi,WAS,Oregon,College/University,203529.0,1610612764.0,Washington Wizards
474,2013.0,55.0,2.0,25.0,Joffrey Lauvergne,MEM,KK Partizan,Other Team/Club,203530.0,1610612763.0,Memphis Grizzlies
475,2013.0,56.0,2.0,26.0,Peyton Siva,DET,Louisville,College/University,203491.0,1610612765.0,Detroit Pistons
476,2013.0,57.0,2.0,27.0,Alex Oriakhi,PHX,Missouri,College/University,203531.0,1610612756.0,Phoenix Suns
477,2013.0,58.0,2.0,28.0,Deshaun Thomas,SAS,Ohio State,College/University,203472.0,1610612759.0,San Antonio Spurs
478,2013.0,59.0,2.0,29.0,Bojan Dubljevic,MIN,Valencia BC,Other Team/Club,203532.0,1610612750.0,Minnesota Timberwolves
479,2013.0,60.0,2.0,30.0,Janis Timma,MEM,BK Ventspils,Other Team/Club,203533.0,1610612763.0,Memphis Grizzlies
480,2012.0,1.0,1.0,1.0,Anthony Davis,NOH,Kentucky,College/University,203076.0,1610612740.0,New Orleans Hornets
481,2012.0,2.0,1.0,2.0,Michael Kidd-Gilchrist,CHA,Kentucky,College/University,203077.0,1610612766.0,Charlotte Bobcats
482,2012.0,3.0,1.0,3.0,Bradley Beal,WAS,Florida,College/University,203078.0,1610612764.0,Washington Wizards
483,2012.0,4.0,1.0,4.0,Dion Waiters,CLE,Syracuse,College/University,203079.0,1610612739.0,Cleveland Cavaliers
484,2012.0,5.0,1.0,5.0,Thomas Robinson,SAC,Kansas,College/University,203080.0,1610612758.0,Sacramento Kings
485,2012.0,6.0,1.0,6.0,Damian Lillard,POR,Weber State,College/University,203081.0,1610612757.0,Portland Trail Blazers
486,2012.0,7.0,1.0,7.0,Harrison Barnes,GSW,North Carolina,College/University,203084.0,1610612744.0,Golden State Warriors
487,2012.0,8.0,1.0,8.0,Terrence Ross,TOR,Washington,College/University,203082.0,1610612761.0,Toronto Raptors
488,2012.0,9.0,1.0,9.0,Andre Drummond,DET,Connecticut,College/University,203083.0,1610612765.0,Detroit Pistons
489,2012.0,10.0,1.0,10.0,Austin Rivers,NOH,Duke,College/University,203085.0,1610612740.0,New Orleans Hornets
490,2012.0,11.0,1.0,11.0,Meyers Leonard,POR,Illinois,College/University,203086.0,1610612757.0,Portland Trail Blazers
491,2012.0,12.0,1.0,12.0,Jeremy Lamb,HOU,Connecticut,College/University,203087.0,1610612745.0,Houston Rockets
492,2012.0,13.0,1.0,13.0,Kendall Marshall,PHX,North Carolina,College/University,203088.0,1610612756.0,Phoenix Suns
493,2012.0,14.0,1.0,14.0,John Henson,MIL,North Carolina,College/University,203089.0,1610612749.0,Milwaukee Bucks
494,2012.0,15.0,1.0,15.0,Maurice Harkless,PHI,St. John's (NY),College/University,203090.0,1610612755.0,Philadelphia 76ers
495,2012.0,16.0,1.0,16.0,Royce White,HOU,Iowa State,College/University,203091.0,1610612745.0,Houston Rockets
496,2012.0,17.0,1.0,17.0,Tyler Zeller,DAL,North Carolina,College/University,203092.0,1610612742.0,Dallas Mavericks
497,2012.0,18.0,1.0,18.0,Terrence Jones,HOU,Kentucky,College/University,203093.0,1610612745.0,Houston Rockets
498,2012.0,19.0,1.0,19.0,Andrew Nicholson,ORL,St. Bonaventure,College/University,203094.0,1610612753.0,Orlando Magic
499,2012.0,20.0,1.0,20.0,Evan Fournier,DEN,Poitiers Basket 86,Other Team/Club,203095.0,1610612743.0,Denver Nuggets
500,2012.0,21.0,1.0,21.0,Jared Sullinger,BOS,Ohio State,College/University,203096.0,1610612738.0,Boston Celtics
501,2012.0,22.0,1.0,22.0,Fab Melo,BOS,Syracuse,College/University,203097.0,1610612738.0,Boston Celtics
502,2012.0,23.0,1.0,23.0,John Jenkins,ATL,Vanderbilt,College/University,203098.0,1610612737.0,Atlanta Hawks
503,2012.0,24.0,1.0,24.0,Jared Cunningham,CLE,Oregon State,College/University,203099.0,1610612739.0,Cleveland Cavaliers
504,2012.0,25.0,1.0,25.0,Tony Wroten,MEM,Washington,College/University,203100.0,1610612763.0,Memphis Grizzlies
505,2012.0,26.0,1.0,26.0,Miles Plumlee,IND,Duke,College/University,203101.0,1610612754.0,Indiana Pacers
506,2012.0,27.0,1.0,27.0,Arnett Moultrie,MIA,Mississippi State,College/University,203102.0,1610612748.0,Miami Heat
507,2012.0,28.0,1.0,28.0,Perry Jones III,OKC,Baylor,College/University,203103.0,1610612760.0,Oklahoma City Thunder
508,2012.0,29.0,1.0,29.0,Marquis Teague,CHI,Kentucky,College/University,203104.0,1610612741.0,Chicago Bulls
509,2012.0,30.0,1.0,30.0,Festus Ezeli,GSW,Vanderbilt,College/University,203105.0,1610612744.0,Golden State Warriors
510,2012.0,31.0,2.0,1.0,Jeffery Taylor,CHA,Vanderbilt,College/University,203106.0,1610612766.0,Charlotte Bobcats
511,2012.0,32.0,2.0,2.0,Tomas Satoransky,WAS,CB Sevilla,Other Team/Club,203107.0,1610612764.0,Washington Wizards
512,2012.0,33.0,2.0,3.0,Bernard James,CLE,Florida State,College/University,203108.0,1610612739.0,Cleveland Cavaliers
513,2012.0,34.0,2.0,4.0,Jae Crowder,CLE,Marquette,College/University,203109.0,1610612739.0,Cleveland Cavaliers
514,2012.0,35.0,2.0,5.0,Draymond Green,GSW,Michigan State,College/University,203110.0,1610612744.0,Golden State Warriors
515,2012.0,36.0,2.0,6.0,Orlando Johnson,SAC,California-Santa Barbara,College/University,203111.0,1610612758.0,Sacramento Kings
516,2012.0,37.0,2.0,7.0,Quincy Acy,TOR,Baylor,College/University,203112.0,1610612761.0,Toronto Raptors
517,2012.0,38.0,2.0,8.0,Quincy Miller,DEN,Baylor,College/University,203113.0,1610612743.0,Denver Nuggets
518,2012.0,39.0,2.0,9.0,Khris Middleton,DET,Texas A&M,College/University,203114.0,1610612765.0,Detroit Pistons
519,2012.0,40.0,2.0,10.0,Will Barton,POR,Memphis,College/University,203115.0,1610612757.0,Portland Trail Blazers
520,2012.0,41.0,2.0,11.0,Tyshawn Taylor,POR,Kansas,College/University,203116.0,1610612757.0,Portland Trail Blazers
521,2012.0,42.0,2.0,12.0,Doron Lamb,MIL,Kentucky,College/University,203117.0,1610612749.0,Milwaukee Bucks
522,2012.0,43.0,2.0,13.0,Mike Scott,ATL,Virginia,College/University,203118.0,1610612737.0,Atlanta Hawks
523,2012.0,44.0,2.0,14.0,Kim English,DET,Missouri,College/University,203119.0,1610612765.0,Detroit Pistons
524,2012.0,45.0,2.0,15.0,Justin Hamilton,PHI,Louisiana State,College/University,203120.0,1610612755.0,Philadelphia 76ers
525,2012.0,46.0,2.0,16.0,Darius Miller,NOH,Kentucky,College/University,203121.0,1610612740.0,New Orleans Hornets
526,2012.0,47.0,2.0,17.0,Kevin Murphy,UTA,Tennessee Tech,College/University,203122.0,1610612762.0,Utah Jazz
527,2012.0,48.0,2.0,18.0,Kostas Papanikolaou,NYK,Olympiacos B.C.,Other Team/Club,203123.0,1610612752.0,New York Knicks
528,2012.0,49.0,2.0,19.0,Kyle O'Quinn,ORL,Norfolk State,College/University,203124.0,1610612753.0,Orlando Magic
529,2012.0,50.0,2.0,20.0,Izzet Turkyilmaz,DEN,Banvit B.K.,Other Team/Club,203125.0,1610612743.0,Denver Nuggets
530,2012.0,51.0,2.0,21.0,Kris Joseph,BOS,Syracuse,College/University,203126.0,1610612738.0,Boston Celtics
531,2012.0,52.0,2.0,22.0,Ognjen Kuzmic,GSW,CB Axarquia,Other Team/Club,203136.0,1610612744.0,Golden State Warriors
532,2012.0,53.0,2.0,23.0,Furkan Aldemir,LAC,Galatasaray S.K.,Other Team/Club,203128.0,1610612746.0,Los Angeles Clippers
533,2012.0,54.0,2.0,24.0,Tornike Shengelia,PHI,Georgia,College/University,203129.0,1610612755.0,Philadelphia 76ers
534,2012.0,55.0,2.0,25.0,Darius Johnson-Odom,DAL,Marquette,College/University,203130.0,1610612742.0,Dallas Mavericks
535,2012.0,56.0,2.0,26.0,Tomislav Zubcic,TOR,KK Cibona,Other Team/Club,203131.0,1610612761.0,Toronto Raptors
536,2012.0,57.0,2.0,27.0,Ilkan Karaman,BKN,Pinar Karsiyaka,Other Team/Club,203132.0,1610612751.0,Brooklyn Nets
537,2012.0,58.0,2.0,28.0,Robbie Hummel,MIN,Purdue,College/University,203133.0,1610612750.0,Minnesota Timberwolves
538,2012.0,59.0,2.0,29.0,Marcus Denmon,SAS,Missouri,College/University,203134.0,1610612759.0,San Antonio Spurs
539,2012.0,60.0,2.0,30.0,Robert Sacre,LAL,Gonzaga,College/University,203135.0,1610612747.0,Los Angeles Lakers
540,2011.0,1.0,1.0,1.0,Kyrie Irving,CLE,Duke,College/University,202681.0,1610612739.0,Cleveland Cavaliers
541,2011.0,2.0,1.0,2.0,Derrick Williams,MIN,Arizona,College/University,202682.0,1610612750.0,Minnesota Timberwolves
542,2011.0,3.0,1.0,3.0,Enes Kanter,UTA,Kentucky,College/University,202683.0,1610612762.0,Utah Jazz
543,2011.0,4.0,1.0,4.0,Tristan Thompson,CLE,Texas,College/University,202684.0,1610612739.0,Cleveland Cavaliers
544,2011.0,5.0,1.0,5.0,Jonas Valanciunas,TOR,BC Lietuvos rytas,Other Team/Club,202685.0,1610612761.0,Toronto Raptors
545,2011.0,6.0,1.0,6.0,Jan Vesely,WAS,KK Partizan,Other Team/Club,202686.0,1610612764.0,Washington Wizards
546,2011.0,7.0,1.0,7.0,Bismack Biyombo,SAC,Baloncesto Fuenlabrada,Other Team/Club,202687.0,1610612758.0,Sacramento Kings
547,2011.0,8.0,1.0,8.0,Brandon Knight,DET,Kentucky,College/University,202688.0,1610612765.0,Detroit Pistons
548,2011.0,9.0,1.0,9.0,Kemba Walker,CHA,Connecticut,College/University,202689.0,1610612766.0,Charlotte Bobcats
549,2011.0,10.0,1.0,10.0,Jimmer Fredette,MIL,Brigham Young,College/University,202690.0,1610612749.0,Milwaukee Bucks
550,2011.0,11.0,1.0,11.0,Klay Thompson,GSW,Washington State,College/University,202691.0,1610612744.0,Golden State Warriors
551,2011.0,12.0,1.0,12.0,Alec Burks,UTA,Colorado,College/University,202692.0,1610612762.0,Utah Jazz
552,2011.0,13.0,1.0,13.0,Markieff Morris,PHX,Kansas,College/University,202693.0,1610612756.0,Phoenix Suns
553,2011.0,14.0,1.0,14.0,Marcus Morris Sr.,HOU,Kansas,College/University,202694.0,1610612745.0,Houston Rockets
554,2011.0,15.0,1.0,15.0,Kawhi Leonard,IND,San Diego State,College/University,202695.0,1610612754.0,Indiana Pacers
555,2011.0,16.0,1.0,16.0,Nikola Vucevic,PHI,Southern California,College/University,202696.0,1610612755.0,Philadelphia 76ers
556,2011.0,17.0,1.0,17.0,Iman Shumpert,NYK,Georgia Tech,College/University,202697.0,1610612752.0,New York Knicks
557,2011.0,18.0,1.0,18.0,Chris Singleton,WAS,Florida State,College/University,202698.0,1610612764.0,Washington Wizards
558,2011.0,19.0,1.0,19.0,Tobias Harris,CHA,Tennessee,College/University,202699.0,1610612766.0,Charlotte Bobcats
559,2011.0,20.0,1.0,20.0,Donatas Motiejunas,MIN,Universo Treviso Basket,Other Team/Club,202700.0,1610612750.0,Minnesota Timberwolves
560,2011.0,21.0,1.0,21.0,Nolan Smith,POR,Duke,College/University,202701.0,1610612757.0,Portland Trail Blazers
561,2011.0,22.0,1.0,22.0,Kenneth Faried,DEN,Morehead State,College/University,202702.0,1610612743.0,Denver Nuggets
562,2011.0,23.0,1.0,23.0,Nikola Mirotic,HOU,Real Madrid Baloncesto,Other Team/Club,202703.0,1610612745.0,Houston Rockets
563,2011.0,24.0,1.0,24.0,Reggie Jackson,OKC,Boston College,College/University,202704.0,1610612760.0,Oklahoma City Thunder
564,2011.0,25.0,1.0,25.0,MarShon Brooks,BOS,Providence,College/University,202705.0,1610612738.0,Boston Celtics
565,2011.0,26.0,1.0,26.0,Jordan Hamilton,DAL,Texas,College/University,202706.0,1610612742.0,Dallas Mavericks
566,2011.0,27.0,1.0,27.0,JaJuan Johnson,NJN,Purdue,College/University,202707.0,1610612751.0,New Jersey Nets
567,2011.0,28.0,1.0,28.0,Norris Cole,CHI,Cleveland State,College/University,202708.0,1610612741.0,Chicago Bulls
568,2011.0,29.0,1.0,29.0,Cory Joseph,SAS,Texas,College/University,202709.0,1610612759.0,San Antonio Spurs
569,2011.0,30.0,1.0,30.0,Jimmy Butler,CHI,Marquette,College/University,202710.0,1610612741.0,Chicago Bulls
570,2011.0,31.0,2.0,1.0,Bojan Bogdanovic,MIA,KK Partizan,Other Team/Club,202711.0,1610612748.0,Miami Heat
571,2011.0,32.0,2.0,2.0,Justin Harper,CLE,Richmond,College/University,202712.0,1610612739.0,Cleveland Cavaliers
572,2011.0,33.0,2.0,3.0,Kyle Singler,DET,Duke,College/University,202713.0,1610612765.0,Detroit Pistons
573,2011.0,34.0,2.0,4.0,Shelvin Mack,WAS,Butler,College/University,202714.0,1610612764.0,Washington Wizards
574,2011.0,35.0,2.0,5.0,Tyler Honeycutt,SAC,California-Los Angeles,College/University,202715.0,1610612758.0,Sacramento Kings
575,2011.0,36.0,2.0,6.0,Jordan Williams,NJN,Maryland,College/University,202716.0,1610612751.0,New Jersey Nets
576,2011.0,37.0,2.0,7.0,Trey Thompkins,LAC,Georgia,College/University,202717.0,1610612746.0,Los Angeles Clippers
577,2011.0,38.0,2.0,8.0,Chandler Parsons,HOU,Florida,College/University,202718.0,1610612745.0,Houston Rockets
578,2011.0,39.0,2.0,9.0,Jeremy Tyler,CHA,Tokyo Apache,Other Team/Club,202719.0,1610612766.0,Charlotte Bobcats
579,2011.0,40.0,2.0,10.0,Jon Leuer,MIL,Wisconsin,College/University,202720.0,1610612749.0,Milwaukee Bucks
580,2011.0,41.0,2.0,11.0,Darius Morris,LAL,Michigan,College/University,202721.0,1610612747.0,Los Angeles Lakers
581,2011.0,42.0,2.0,12.0,Davis Bertans,IND,KK Olimpija,Other Team/Club,202722.0,1610612754.0,Indiana Pacers
582,2011.0,43.0,2.0,13.0,Malcolm Lee,CHI,California-Los Angeles,College/University,202723.0,1610612741.0,Chicago Bulls
583,2011.0,44.0,2.0,14.0,Charles Jenkins,GSW,Hofstra,College/University,202724.0,1610612744.0,Golden State Warriors
584,2011.0,45.0,2.0,15.0,Josh Harrellson,NOH,Kentucky,College/University,202725.0,1610612740.0,New Orleans Hornets
585,2011.0,46.0,2.0,16.0,Andrew Goudelock,LAL,College of Charleston,College/University,202726.0,1610612747.0,Los Angeles Lakers
586,2011.0,47.0,2.0,17.0,Travis Leslie,LAC,Georgia,College/University,202727.0,1610612746.0,Los Angeles Clippers
587,2011.0,48.0,2.0,18.0,Keith Benson,ATL,Oakland,College/University,202728.0,1610612737.0,Atlanta Hawks
588,2011.0,49.0,2.0,19.0,Josh Selby,MEM,Kansas,College/University,202729.0,1610612763.0,Memphis Grizzlies
589,2011.0,50.0,2.0,20.0,Lavoy Allen,PHI,Temple,College/University,202730.0,1610612755.0,Philadelphia 76ers
590,2011.0,51.0,2.0,21.0,Jon Diebler,POR,Ohio State,College/University,202739.0,1610612757.0,Portland Trail Blazers
591,2011.0,52.0,2.0,22.0,Vernon Macklin,DET,Florida,College/University,202731.0,1610612765.0,Detroit Pistons
592,2011.0,53.0,2.0,23.0,DeAndre Liggins,ORL,Kentucky,College/University,202732.0,1610612753.0,Orlando Magic
593,2011.0,54.0,2.0,24.0,MIlan Macvan,CLE,Maccabi Tel Aviv B.C.,Other Team/Club,202733.0,1610612739.0,Cleveland Cavaliers
594,2011.0,55.0,2.0,25.0,E'Twaun Moore,BOS,Purdue,College/University,202734.0,1610612738.0,Boston Celtics
595,2011.0,56.0,2.0,26.0,Chukwudiebere Maduabum,LAL,Bakersfield Jam,Other Team/Club,202624.0,1610612747.0,Los Angeles Lakers
596,2011.0,57.0,2.0,27.0,Tanguy Ngombo,DAL,Al Rayyan Basketball Team,Other Team/Club,202735.0,1610612742.0,Dallas Mavericks
597,2011.0,58.0,2.0,28.0,Ater Majok,LAL,Gold Coast Blaze,Other Team/Club,202736.0,1610612747.0,Los Angeles Lakers
598,2011.0,59.0,2.0,29.0,Adam Hanga,SAS,Alba Fehervar,Other Team/Club,202737.0,1610612759.0,San Antonio Spurs
599,2011.0,60.0,2.0,30.0,Isaiah Thomas,SAC,Washington,College/University,202738.0,1610612758.0,Sacramento Kings
600,2010.0,1.0,1.0,1.0,John Wall,WAS,Kentucky,College/University,202322.0,1610612764.0,Washington Wizards
601,2010.0,2.0,1.0,2.0,Evan Turner,PHI,Ohio State,College/University,202323.0,1610612755.0,Philadelphia 76ers
602,2010.0,3.0,1.0,3.0,Derrick Favors,NJN,Georgia Tech,College/University,202324.0,1610612751.0,New Jersey Nets
603,2010.0,4.0,1.0,4.0,Wesley Johnson,MIN,Syracuse,College/University,202325.0,1610612750.0,Minnesota Timberwolves
604,2010.0,5.0,1.0,5.0,DeMarcus Cousins,SAC,Kentucky,College/University,202326.0,1610612758.0,Sacramento Kings
605,2010.0,6.0,1.0,6.0,Ekpe Udoh,GSW,Baylor,College/University,202327.0,1610612744.0,Golden State Warriors
606,2010.0,7.0,1.0,7.0,Greg Monroe,DET,Georgetown,College/University,202328.0,1610612765.0,Detroit Pistons
607,2010.0,8.0,1.0,8.0,Al-Farouq Aminu,LAC,Wake Forest,College/University,202329.0,1610612746.0,Los Angeles Clippers
608,2010.0,9.0,1.0,9.0,Gordon Hayward,UTA,Butler,College/University,202330.0,1610612762.0,Utah Jazz
609,2010.0,10.0,1.0,10.0,Paul George,IND,Fresno State,College/University,202331.0,1610612754.0,Indiana Pacers
610,2010.0,11.0,1.0,11.0,Cole Aldrich,NOH,Kansas,College/University,202332.0,1610612740.0,New Orleans Hornets
611,2010.0,12.0,1.0,12.0,Xavier Henry,MEM,Kansas,College/University,202333.0,1610612763.0,Memphis Grizzlies
612,2010.0,13.0,1.0,13.0,Ed Davis,TOR,North Carolina,College/University,202334.0,1610612761.0,Toronto Raptors
613,2010.0,14.0,1.0,14.0,Patrick Patterson,HOU,Kentucky,College/University,202335.0,1610612745.0,Houston Rockets
614,2010.0,15.0,1.0,15.0,Larry Sanders,MIL,Virginia Commonwealth,College/University,202336.0,1610612749.0,Milwaukee Bucks
615,2010.0,16.0,1.0,16.0,Luke Babbitt,MIN,Nevada-Reno,College/University,202337.0,1610612750.0,Minnesota Timberwolves
616,2010.0,17.0,1.0,17.0,Kevin Seraphin,CHI,Cholet Basket,Other Team/Club,202338.0,1610612741.0,Chicago Bulls
617,2010.0,18.0,1.0,18.0,Eric Bledsoe,OKC,Kentucky,College/University,202339.0,1610612760.0,Oklahoma City Thunder
618,2010.0,19.0,1.0,19.0,Avery Bradley,BOS,Texas,College/University,202340.0,1610612738.0,Boston Celtics
619,2010.0,20.0,1.0,20.0,James Anderson,SAS,Oklahoma State,College/University,202341.0,1610612759.0,San Antonio Spurs
